date,inflow,purchase,inflow_mean,inflow_bias,inflow_Q60,inflow_Q120,inflow_Q200,purchase_mean,purchase_bias,purchase_Q60,purchase_Q120,purchase_Q200
2019-12-30,13438.407607,9936.388600000002,12907.526756533956,4.112955645800255,93.80402118687321,96.36009509734673,97.49816007874318,9562.811856839202,3.9065574932714213,90.44371831415448,86.73090644152555,91.20990642563694
2019-12-31,13448.247893000002,9934.7661,12959.024007625962,3.7751599586986373,80.10624052434873,89.31095693130676,92.65302930035435,9598.236070473564,3.5061653730489297,75.00256043957127,79.82578223423367,86.63561597714353
2020-01-02,13562.200481,10036.2366,13016.469386042536,4.192619970686124,97.03444860374681,98.02253441930246,98.6408154979285,9639.950406618938,4.110873776995419,98.3231940430406,90.25452552749186,93.54412325435729
2020-01-03,13608.198496,10069.8451,13072.824539371819,4.095319684095671,93.08887429652998,95.99206692086734,97.24520083703545,9680.892758369515,4.017732158991436,94.73117922642925,88.64821409252094,92.48002435711602
2020-01-06,13671.028862000001,10113.3972,13129.796379622121,4.1221696569330675,94.17765385401071,96.55237356631096,97.6303201110842,9722.083657572419,4.024996659258235,95.01133532799606,88.7734969692626,92.56301783402319
2020-01-07,13737.023722999998,10158.4668,13187.627555181918,4.165996996193627,95.95487394040155,97.46696478726001,98.25895214664465,9763.643956851236,4.043806235598282,95.73672831939484,89.0978851236608,92.77790834022164
2020-01-08,13771.069802000002,10172.6963,13243.193483450306,3.9860198313146356,88.65671169940822,93.71119184400597,95.67747187836626,9802.601322865405,3.7754771916646064,85.38859477617355,84.47030809802824,89.71237602645601
2020-01-09,13866.873327000001,10248.2021,13302.591563788372,4.241893472454564,99.03251324894626,99.05077644592684,99.34756389375822,9845.039492116319,4.095083703895,97.71424846374376,89.98221143714457,93.36372914339395
2020-01-10,13916.290857,10277.7845,13361.039115522812,4.155752682679449,95.53946200675796,97.2531859140089,98.11201409916129,9886.253302390955,3.9603597605005376,92.51860755481599,87.65877519589692,91.82457186150187
2020-01-13,14009.555344,10354.889200000001,13422.802565853972,4.371313481423456,100.0,100.0,100.0,9930.885292639436,4.269547929174337,100.0,92.99100477856534,95.35690033481401
2020-01-14,14061.469208,10389.1688,13483.627960344069,4.28550275456567,96.663168001279,98.2401218560754,98.78382574734052,9974.53134095949,4.156961814715459,95.84278955447986,91.04935541762653,94.07065726960072
2020-01-15,14091.223079,10399.6102,13541.494162120824,4.059588331226507,87.87827007097657,93.60687994576237,95.58199638368944,10015.01504182049,3.840185527166213,84.14591469720062,85.58626186264632,90.451638129962
2020-01-16,14149.954591999998,10438.0752,13599.44277449027,4.048046869555378,87.42946932045896,93.37017799849156,95.41842209599292,10055.306485456635,3.806633990689164,82.90703369863324,85.00763527381446,90.06832770728447
2020-01-17,14205.638947,10473.288700000001,13657.17574330072,4.0159342898425905,86.18074101490932,92.71158636023131,94.96329842948568,10095.114315413146,3.7461129490080225,80.67231134534964,83.9638951779036,89.37690345362762
2020-01-20,14270.555803,10515.2187,13715.59289184351,4.046218895039672,87.35838678707171,93.33268836851587,95.39251466434742,10135.12425680237,3.750269198155337,80.82577967003999,84.03557345314715,89.42438663278098
2020-01-21,14222.048993,10443.9385,13763.826806239365,3.3291772209231425,59.47553705228481,78.62699810379958,85.23005999140649,10164.535137106906,2.7488061099134313,43.84703827504553,66.76443682466957,77.98314489076546
2020-01-22,14239.743338999999,10436.2994,13809.152190311806,3.1181577460655916,50.757183267525804,74.29923425255384,82.23933305633695,10190.41744785863,2.412874186945487,31.027837019303977,60.97098701352176,74.1452816837613
2020-01-23,14145.437042,10318.681400000001,13841.179319044015,2.1982066407979914,10.268472317273867,55.43210769478817,69.20109309612432,10202.633062348285,1.1374351791595814,0.0,38.97488788276751,59.573994747072845
2020-02-03,14344.759601,10500.5753,13889.139345896965,3.2804066814811677,53.6609819829145,77.62677109752343,84.53884717303772,10231.00851355321,2.6348017019992795,47.80691636444582,64.79832771046287,76.68069849417289
2020-02-04,14424.633607,10549.777,13940.13879933535,3.4755379027341604,60.89143510098789,81.62868535760867,87.30439381117759,10261.367417024332,2.810634989028628,53.42080389223421,67.83073175987167,78.68951056804337
2020-02-05,14449.553833000002,10546.6956,13988.65451682722,3.2948080576180985,53.000971188975484,77.92212656220589,84.74295432259756,10288.541529688682,2.5091415490367126,43.79492308732081,62.63120473203948,75.24509072763271
2020-02-06,14585.413096,10652.2752,14045.488667224628,3.844112807803498,76.98300528661707,89.18772772425365,92.52811497210682,10323.182831623093,3.1878963469366823,65.46575207956487,74.33694505277847,82.99954300600825
2020-02-07,14579.378824000001,10619.2824,14096.335348822284,3.426730871708969,58.76057444148016,80.62770995142856,86.61266380660643,10351.382790516132,2.5880562520527803,46.314458918707984,63.99216015195308,76.14665385542729
2020-02-10,14575.550568999999,10586.559000000001,14141.974893601115,3.0658778470542103,43.006132961433494,73.22703436559571,81.49838295094217,10373.780524752692,2.051117957812991,29.171452357489535,54.73217368839103,70.01238800272623
2020-02-11,14600.406052,10596.9942,14185.635003924817,2.923880728359535,36.80669678114706,70.31483871312001,79.48589283424035,10395.03897001434,1.9428039718583108,25.713275893242837,52.86420104700057,68.77495198346733
2020-02-12,14643.269263999999,10611.8453,14229.219219170072,2.909857796498798,36.19447118156944,70.02724470012028,79.28714928200252,10415.687191917737,1.8832949230126275,23.813310802733152,51.837913682731504,68.09508926893022
2020-02-13,14676.404199,10619.7573,14271.808264868161,2.8349311217121738,32.92325594276211,66.29211836184444,78.22523201303565,10435.122440306524,1.7693597823088965,20.17566587110691,45.982215421581124,66.79343421742915
2020-02-14,14746.479762,10662.9848,14317.015074118812,2.999680349974227,40.1160239070063,68.63653136700255,80.56018216314787,10456.823617420188,1.971546906809877,26.63096108677333,47.420502176899035,69.10332640986103
2020-02-17,14829.274050999999,10716.608699999999,14365.801643345592,3.2262202915010363,50.00650564840756,73.56005106238486,83.77087684168723,10481.56505385636,2.2424480021441298,35.280109982609744,52.368823097788045,72.19824319340134
2020-02-18,14802.737684,10662.704000000002,14407.414599598393,2.743886362599895,28.948343079355617,62.423067135435225,76.93487711305393,10498.816382060517,1.5610104222750607,13.52362692286489,39.03104868090667,64.41314140091994
2020-02-19,14866.982012999999,10700.150399999999,14451.18292468426,2.8772667987304175,34.7715844879924,64.38675389870038,78.82524511447255,10517.991050435705,1.7318834812732433,18.97914760925709,40.19869128097987,66.36528521745134
2020-02-20,14937.070681000001,10739.1296,14497.457949095284,3.03234355601046,41.542063133200585,67.84459587553707,81.02310972063626,10539.051864679923,1.8984415096258118,24.296900884639143,43.197234838270234,68.26813185137031
2020-02-21,14955.612479,10727.9288,14541.091713848115,2.8506853082916734,33.61106619672888,63.48206744448388,78.4485122111085,10557.040144234215,1.6187174949705536,15.366059724660452,37.47663190460241,65.07241739090401
2020-02-24,14896.062536000001,10640.877400000001,14574.898458814961,2.2035424678434055,5.357529957625162,40.77189480964123,69.27671645589415,10565.024644783338,0.7179609870017458,0.0,6.372410839016272,54.781700659190115
2020-02-25,14878.469246999999,10592.564,14603.809962451633,1.880737186080566,0.0,31.952169356869454,64.70167686960694,10567.647440518258,0.23578151733380537,0.0,0.0,49.2730284572096
2020-02-26,14839.106636000002,10525.2951,14626.219169456239,1.4555194618465208,0.0,20.334318605121236,58.67517101276979,10563.613884278424,-0.3627431359967943,0.0,0.0,42.43516760371271
2020-02-27,14828.526102000002,10485.8901,14645.486496365169,1.249802153586785,0.0,14.713685107968347,55.75959037625404,10556.21161910905,-0.6661624609888577,0.0,0.0,38.96874543879033
2020-02-28,14804.266913999998,10434.5221,14660.608440901819,0.9798943452945963,0.0,7.33923090543336,51.934253625748205,10544.622141098664,-1.0441345325171767,0.0,0.0,34.650593434129235
2020-03-02,14872.680672999999,10476.0422,14680.80579633974,1.3069778275256283,9.644442904346583,16.275845875487263,56.56992709136095,10538.090718136886,-0.588802277343234,8.56905278884497,7.9602183980576156,39.85254891860715
2020-03-03,14901.258202,10480.845099999999,14701.80126354548,1.3566836803126563,11.11007869844559,11.11007869844559,57.27439587492283,10532.638754504802,-0.4917443359827729,10.395619243656508,9.657006626249348,40.96138995641
2020-03-04,14917.037312999999,10473.040799999999,14722.2999349221,1.3227374726687344,10.10913466052671,10.10913466052671,56.79328465230855,10526.962758837677,-0.512227126408419,10.010146634532518,9.298921989509742,40.72738377129711
2020-03-05,14978.518455000001,10521.147,14746.701698739043,1.5719905440331843,17.458655948212787,17.458655948212787,60.32588691416939,10526.408877043612,-0.04998738985986506,18.70919366794159,17.37989849266012,46.008253960833336
2020-03-06,14970.935191999999,10490.7259,14768.057269525802,1.3737617533000872,11.613645857264089,11.613645857264089,57.51643918830456,10523.010498277554,-0.3068000196601446,13.876149321544426,12.890243746350086,43.07429122726328
2020-03-09,14848.963383000002,10347.537,14775.762613666202,0.4954111083653743,0.0,0.0,45.0677922849074,10506.298736536834,-1.5111100542450941,0.0,0.0,29.31561914059605
2020-03-10,14905.220356,10378.4957,14788.091922459897,0.7920456145002106,7.65330180132458,7.65330180132458,49.27191992747394,10494.12701877142,-1.1018669639178569,7.079524363853781,6.6144861644124076,33.991027732941895
2020-03-11,14851.495993999999,10303.8454,14794.130405463717,0.38775911097212656,0.0,0.0,43.542067095631104,10476.004959840808,-1.6433703544506955,0.0,0.0,27.80460781597466
2020-03-12,14790.911498,10220.0416,14793.823842848125,-0.01968622094641148,0.0,0.0,37.76744496864634,10451.627496998826,-2.2157878958595205,0.0,0.0,21.265008358419237
2020-03-13,14659.492455000001,10072.7786,14781.03037733878,-0.8222560892988326,0.0,0.0,26.392820308163678,10415.546649665604,-3.290927122645158,0.0,0.0,8.982051608038438
2020-03-16,14571.396278999999,9974.7038,14761.065225116039,-1.2849272272933092,0.0,0.0,19.835496462042645,10373.561616364119,-3.8449457487670173,0.0,0.0,2.652651048535852
2020-03-17,14499.975459000001,9892.323499999999,14736.199533104987,-1.6030189708975229,0.0,0.0,15.327260688721015,10327.729414805632,-4.215891967322875,0.0,0.0,0.0
2020-03-18,14436.004007,9820.411199999999,14707.609482999751,-1.8467003513636655,0.0,0.0,11.873624626803089,10279.413394347952,-4.465256690623335,0.0,0.0,0.0
2020-03-19,14341.338143,9718.207699999999,14672.72649823787,-2.2585328996466103,0.0,0.0,6.036823565102142,10225.96523298148,-4.965375115337039,0.0,0.0,0.0
2020-03-20,14375.355795,9735.074,14644.405478881881,-1.8372182077986565,6.354818311490849,6.354818311490849,12.008012707245486,10179.213686983243,-4.363202312485001,6.520604448457531,6.245738884272361,6.245738884272361
2020-03-23,14303.792486000002,9655.0814,14611.966146226465,-2.10904991937754,2.2546974948904244,2.2546974948904244,8.155408950299254,10129.296326318172,-4.6816176666295775,3.0726563430986946,2.9431334704924974,2.9431334704924974
2020-03-24,14354.799784,9694.9528,14587.474111728707,-1.5950282135659677,10.00784404258779,10.00784404258779,15.44051172016832,10087.930276192632,-3.895521335234193,11.584869467198175,11.096527978723707,11.096527978723707
2020-03-25,14391.572924,9719.9914,14568.816855754545,-1.216597981218598,15.715822939774402,15.715822939774402,19.441001817565983,10052.88847846,-3.3114569924185133,17.909387170275394,17.154445838121305,17.154445838121305
2020-03-26,14389.882437999999,9706.4163,14551.775482635065,-1.1125312153713196,17.285493786815685,17.285493786815685,19.8157676777304,10019.891128130475,-3.1285252915613597,19.890255878931022,19.051814221080875,19.051814221080875
2020-03-27,14437.162208000002,9740.5536,14540.85993266982,-0.7131471257544746,23.309526119709407,23.309526119709407,23.309526119709407,9993.28755402281,-2.5290371427476117,26.38178965700667,26.38178965700667,25.269707862196526
2020-03-30,14449.964446,9739.296699999999,14532.203219653647,-0.5659071264736042,25.530392046577315,25.530392046577315,25.530392046577315,9969.097948877781,-2.3051358313080925,28.806296178180023,28.806296178180023,27.59201322117999
2020-03-31,14480.625733,9755.7952,14527.291078067587,-0.3212253737934532,29.221001732176987,29.221001732176987,29.221001732176987,9948.783401365612,-1.9398170970243598,32.76213568569876,32.76213568569876,31.38110069418184
2020-04-01,14535.154534000001,9798.145199999999,14528.039978632578,0.048971198990969356,34.80478982478543,34.80478982478543,34.80478982478543,9934.436905997458,-1.3719117377974328,38.91167647222921,38.91167647222921,37.27141750674938
2020-04-02,14594.717329,9841.462800000001,14534.390202477094,0.4150647236140941,40.32669038749555,40.32669038749555,40.32669038749555,9925.582229235795,-0.8475012074155188,44.590235219869115,44.590235219869115,42.71060576868256
2020-04-03,14588.071149000001,9822.030999999999,14539.502673574514,0.3340449568042061,39.10464447341192,39.10464447341192,39.10464447341192,9915.720207403814,-0.9448552948666276,43.53604032315073,43.53604032315073,41.70084875764458
2020-04-07,14733.283732,9948.7686,14557.95801247218,1.2043290644032254,52.23140575228419,52.23140575228419,52.23140575228419,9918.867673365356,0.30145504123353817,57.03166264824298,57.03166264824298,54.627584889173285
2020-04-08,14716.413448,9914.2416,14573.049006331972,0.9837642184949544,48.90455874511912,48.90455874511912,48.90455874511912,9918.427094949608,-0.04219918047024862,53.31041646083666,53.31041646083666,51.06320183322334
2020-04-14,14881.526816,10056.5314,14602.427845347975,1.9113189505739712,62.895150363160624,62.895150363160624,62.895150363160624,9931.579885906787,1.2581232344566189,67.39090645148896,67.39090645148896,64.5501514771368
2020-04-15,14932.511322999999,10090.0753,14633.86436702912,2.040793521660248,64.84805490490024,64.84805490490024,64.84805490490024,9946.674687248998,1.4416940058855232,69.37869531062847,69.37869531062847,66.45414830279732
2020-04-16,14989.628159,10128.220399999998,14667.746632931108,2.1944851797904903,67.16623317474782,67.16623317474782,67.16623317474782,9963.964755130046,1.648496847456073,71.61805172511923,71.61805172511923,68.59910825923788
2020-04-17,15092.992916,10214.456699999999,14708.24627893767,2.615856641000704,73.5219077558865,73.5219077558865,73.5219077558865,9987.821130831946,2.269119222294023,78.33843663625075,78.33843663625075,75.03620618298335
2020-04-20,15110.980416,10214.955999999998,14746.601911038844,2.4709319961257847,72.27138031755867,71.33596502742877,71.33596502742877,10009.453023133665,2.0530889789020392,76.93712858946866,75.99916166502749,72.79553957542208
2020-04-21,15100.719887000001,10187.430800000002,14780.327432558954,2.1676952415497226,70.05608122186445,66.76215234540523,66.76215234540523,10026.403287597126,1.6060346645149366,74.62795438751132,71.15825165167549,68.15869031633103
2020-04-22,15131.898734,10199.2114,14813.810413648576,2.1472417390893384,69.85996847691406,66.453645914264,66.453645914264,10042.861203064067,1.5568292120599097,74.35245732834818,70.62543235022747,67.64833115321206
2020-04-23,15155.615544,10206.121899999998,14846.363283205856,2.0830169307790527,68.86155033231873,65.48492349418405,65.48492349418405,10058.409840867489,1.4685428558732383,73.82033662445541,69.66942702391191,66.73262468959533
2020-04-24,15203.666759,10238.6194,14880.39218566244,2.172486916366651,70.28063848203789,66.83442664169374,66.83442664169374,10075.572656022967,1.618237985506127,75.53788181387016,71.29039483177965,68.2852632137966
2020-04-27,15257.583782,10278.0053,14916.315194837445,2.2878880119177722,74.49917838117513,68.57505664905894,68.57505664905894,10094.85195544935,1.814324225446228,83.15311678451826,73.4137069481339,70.31907053233398
2020-04-28,15283.625438,10288.3722,14951.297122757689,2.2227390206597306,73.43162515293335,67.59239449501479,67.59239449501479,10113.282454930364,1.7312850288709,82.13463976017826,72.51452028274332,69.4577876306273
2020-05-06,15316.817056999998,10299.7757,14986.10854506648,2.206767093265128,73.16990379206352,67.35148503080448,67.35148503080448,10131.043716365568,1.665494576455771,81.3277188484982,71.80211096327173,68.77540877705424
2020-05-07,15302.446919999998,10268.2915,15016.236009345863,1.9060096716381025,68.2415917771638,62.815068885691886,62.815068885691886,10144.114933854562,1.2241242035913444,75.91430443065738,67.02274928654668,64.19751338372393
2020-05-08,15368.334667,10316.942,15049.769214836733,2.1167464272422905,71.69479495667856,65.99367580192295,65.99367580192295,10160.574654439843,1.5389616323701745,79.77579034138199,70.43195396818123,67.46300854032177
2020-05-11,15412.345434,10343.4176,15084.300283328474,2.174745560018394,72.64518820505768,66.86849445445924,66.86849445445924,10177.988268302715,1.6253637490670059,80.83551363278258,71.36755588148775,68.3591716638985
2020-05-12,15446.279213999998,10360.917000000001,15118.774467201953,2.166212264813666,72.50535876691234,66.73978415388436,66.73978415388436,10195.410052273886,1.6233476326849967,80.81078593432021,71.3457244447525,68.33826049616941
2020-05-13,15460.230459,10358.870599999998,15151.294085468433,2.039009815193708,75.59091165642828,64.82115071490824,64.82115071490824,10210.977723485898,1.448371355995988,84.91169323418869,69.45100073297235,66.52340580667546
2020-05-14,15461.516743,10345.622500000001,15180.83910047144,1.848894126806485,74.88809219496792,61.953577660273794,61.953577660273794,10223.80103553486,1.1915476840925123,85.10508837367668,66.66999572983792,63.85962958428223
2020-05-15,15487.026522,10357.566299999999,15209.999807283682,1.8213459449464011,74.38582379928977,61.53806001059278,61.53806001059278,10236.54058453154,1.182291170235203,84.97713867290547,66.56976193457298,63.76362098300103
2020-05-18,15533.237009,10391.605,15240.784302685237,1.9188822602996538,76.16414110827418,63.009230076188025,63.009230076188025,10251.308624099966,1.3685704044672775,87.55201433854974,68.58687927636595,65.69570999642933
2020-05-19,15582.421819,10428.595500000001,15273.32120900093,2.023794338960869,78.07693599630198,64.59165103485105,64.59165103485105,10268.193088471398,1.5621288979138228,90.22750877414185,70.6828197894987,67.70329951753446
2020-05-20,15612.85605,10448.9811,15305.65786052465,2.0070890926397595,77.77235991532042,64.33968069706454,64.33968069706454,10285.410994331265,1.5903118092109878,90.61707174816435,70.9879973330616,67.99561279393455
2020-05-21,15644.886591,10470.2914,15337.96535866516,2.0010557147428045,77.66235719164831,64.24867741357698,64.24867741357698,10303.018652014001,1.6235314487497305,91.07625573516323,71.34771488976054,68.34016703717828
2020-05-22,15622.239931999999,10437.0363,15365.039127554193,1.6739352390230238,74.32545763689097,59.31461926324344,59.31461926324344,10315.782237536478,1.1754228586011664,84.8822002941675,66.49538869290186,63.69238282538443
2020-05-25,15657.576361000001,10458.489399999999,15392.899816453793,1.719471624594675,75.1861162811306,60.001458489287494,60.001458489287494,10329.373395866336,1.2499887378002228,85.912899548588,67.30282237523637,64.46578044305787
2020-05-26,15710.357659000001,10497.3442,15423.133896696289,1.8622918288042456,77.88548386997053,62.155659295770114,62.155659295770114,10345.370615307638,1.4690008733712574,88.94023118159265,69.67438664832687,66.7373752490419
2020-05-27,15736.881034999999,10510.228899999998,15453.014576534737,1.8369649304305256,80.15899230363439,61.773645944057556,61.773645944057556,10361.071404325958,1.4395952875275526,88.53376758550206,69.35596942165404,66.4323803870206
2020-05-28,15778.798969999998,10538.4118,15484.041661626667,1.9036199644425693,85.38818716438593,62.77902420142354,62.77902420142354,10377.960965818724,1.5460728240330042,90.00557102519234,70.50895722666596,67.53676585063484
2020-05-29,15853.016216,10589.4835,15519.182095376507,2.151106408648616,90.46546796318684,66.51193790682528,66.51193790682528,10398.105969074084,1.8405037561177977,94.07539150391297,73.69719096359766,70.59060473632492
2020-06-01,15972.507425999998,10694.3399,15562.355936388269,2.6355359772533262,100.0,73.81873720141954,73.81873720141954,10426.318724400362,2.5706213543270877,100.0,81.60324058296318,78.16338758475221
2020-06-02,16005.281926,10713.626699999999,15604.539363970338,2.568115294418405,98.62240020459974,72.80181042876573,72.80181042876573,10453.681388743185,2.4866389321634585,98.88558304795262,80.69384023648664,77.29232154321325
2020-06-03,16062.314513,10757.7687,15648.136997211259,2.646816779930745,100.0,73.98888899723835,73.98888899723835,10482.642085053358,2.624592280403533,100.0,82.18766262759,78.72317426063547
2020-06-04,16103.311940000001,10786.6034,15691.486991762567,2.624511930919155,99.54529543317875,73.6524581400276,73.6524581400276,10511.590781714942,2.6162797239352784,99.89047968146846,82.09765043768662,78.6369563894271
2020-06-05,16160.265688,10829.998,15736.132581880418,2.695281727658781,100.0,74.71990062167683,74.71990062167683,10541.91527869447,2.732736070149926,100.0,83.35869339011126,79.84484210998467
2020-06-08,16178.534765,10836.1404,15778.266123129903,2.5368354085708376,96.80152910416574,72.33000634689621,72.33000634689621,10569.936718818806,2.518498343582735,97.21700919348778,81.03882861663575,77.6227674945896
2020-06-09,16238.594884999999,10882.4254,15822.106957593722,2.6323164703825057,98.72895410883542,73.77017639494274,73.77017639494274,10599.697545597968,2.6673200172532034,99.15023242298643,82.65033824105994,79.16634652981635
2020-06-10,16257.006578999999,10886.6495,15863.525969156224,2.4804107901914563,95.66251558378957,71.47893657640367,71.47893657640367,10627.026303160066,2.443046525279911,96.23687502180849,80.22180157765389,76.84018091274626
2020-06-11,16270.906719,10888.1013,15902.324135808012,2.3177906577946885,92.37979015639051,69.02608739936858,69.02608739936858,10651.890588573393,2.2175472932476055,93.30759501274038,77.77999203635699,74.50130191454647
2020-06-12,16290.531568,10879.1512,15939.29627220725,2.203580947329442,90.07429996231414,67.30342741751221,67.30342741751221,10673.534456328309,1.9264166383965033,89.5257497284067,74.6274952213009,71.48169351842635
2020-06-15,16263.179107,10838.449400000001,15970.142256473226,1.8349044474415876,82.63202511707242,61.74256704915554,61.74256704915554,10689.2406414399,1.3958780007407654,82.63394698780783,68.88257850571381,65.9789445016636
2020-06-16,16318.451369,10878.153300000002,16003.314552904347,1.969197162586923,85.34292015955371,63.76814513085552,63.76814513085552,10707.232323207529,1.5963133294680603,85.23764189293172,71.05298455848997,68.05786058768547
2020-06-17,16298.563814,10850.9391,16031.433530151551,1.6662906866440608,79.2283095265025,59.199314142437174,59.199314142437174,10720.91868290205,1.2127730929002496,80.25537770725863,66.89983423206942,64.07977961513248
2020-06-18,16357.590925,10900.504799999999,16062.496139184737,1.8371664233143292,82.67768641130561,61.776685122829164,61.776685122829164,10738.022122625664,1.513152753075218,84.1573694158386,70.15248353653216,67.19531873399285
2020-06-19,16567.717296000003,11082.8384,16110.61243983381,2.837290375355252,100.0,76.86186047314402,76.86186047314402,10770.861768089886,2.8964871950579294,100.0,85.13186598850476,81.54326947724084
2020-06-22,16605.613276,11104.662100000001,16157.755376611543,2.7717828927942207,98.71448676639973,75.87379108517037,75.87379108517037,10802.652275890849,2.795700689016641,98.71803267391202,84.04050328244314,80.49791140591874
2020-06-23,16631.058947,11112.1869,16202.83190712473,2.6429147838469476,96.18559002110932,73.93003399729538,73.93003399729538,10832.131763901243,2.585411091767355,96.04322626104417,81.76339067158852,78.31678680467938
2020-06-24,16669.060448,11130.7451,16247.234625303327,2.596293045708393,95.12776486681497,73.22682406664492,73.22682406664492,10860.571129243983,2.487658959559937,94.60513884460879,80.7048855629237,77.3029012717281
2020-06-29,16671.823958,11116.276100000001,16287.671704607772,2.3585461467985738,90.321243585556,69.64081490075161,69.64081490075161,10884.923983601699,2.1254362156946343,89.82527962549734,76.78257086555779,73.54592542457542
2020-07-02,16867.720505,11287.427,16342.91444750227,3.2112146164843978,100.0,82.50187412710734,82.50187412710734,10923.257604211061,3.3338900260719413,100.0,89.86826529476618,86.08001350954528
2020-07-03,17022.722356000002,11419.3658,16407.658057835386,3.748641615985491,100.0,90.60804987554681,90.60804987554681,10970.506003810007,4.091514065386818,100.0,98.0721673269023,93.93809328265505
2020-07-06,17187.077374,11555.887999999999,16481.888468898684,4.278568602329798,100.0,98.60110063246007,98.60110063246007,11026.256670113817,4.803364784004387,100.0,100.0,100.0
2020-07-07,17305.952544,11654.3265,16560.370761765476,4.502204648436489,100.0,100.0,100.0,11086.072844388691,5.125833679677953,100.0,100.0,100.0
2020-07-08,17343.851401,11665.8594,16634.987965502096,4.261280122161537,95.24626651946274,96.43641652169647,96.43641652169647,11141.290611589768,4.708330539951518,94.38157915855808,95.86270437756991,95.86270437756991
2020-07-09,17449.132954,11745.3735,16712.525583454277,4.407516786541095,98.0369185111217,98.5994447910163,98.5994447910163,11198.822315247886,4.880434472185087,96.52687041507875,97.56818818758272,97.56818818758272
2020-07-10,17429.254192,11701.442299999999,16780.78545093482,3.8643527322438587,85.67665667129913,90.56535013145891,90.56535013145891,11246.690885224278,4.043424145080451,83.34176756623286,89.27373760086891,89.27373760086891
2020-07-13,17525.823246,11769.9458,16851.74143141722,4.000072142847316,87.95313657014579,92.57281469635595,92.57281469635595,11296.52468663149,4.190856272184007,84.5984959629053,90.73473330612462,90.73473330612462
2020-07-14,17375.657052000002,11596.1043,16901.638157187008,2.8045736774422068,59.27145079392394,74.88985544963775,74.88985544963775,11325.056078380872,2.3933499290705385,54.98890221414442,72.92213642475372,72.92213642475372
2020-07-15,17371.102729,11569.0481,16946.349068788244,2.5064611763135645,43.277610865900385,70.48038830188304,70.48038830188304,11348.29341377317,1.9452676995371405,38.45693194664392,68.48181377723552,68.48181377723552
2020-07-16,17316.729455,11499.8445,16981.6233912846,1.9733452803304203,28.12555964893541,62.59491882179206,62.59491882179206,11362.726850556677,1.2067318984844206,24.166469385004145,61.16320788913268,61.16320788913268
2020-07-17,17349.734502,11510.278699999999,17016.681592305114,1.9572142070607441,10.258545369719405,62.3563195098834,62.3563195098834,11376.779407646518,1.1734365901808133,0.0,60.833264182883575,60.833264182883575
2020-07-20,17315.535116,11451.289100000002,17045.14383265701,1.5863244452355048,0.0,56.87038311333744,56.87038311333744,11383.87556882304,0.5921843643616995,0.0,55.07327806401297,55.07327806401297
2020-07-21,17307.440988,11421.1767,17070.124514118248,1.390244539138962,0.0,53.970109220112015,53.970109220112015,11387.428057506559,0.29636755835480244,0.0,52.141847231335824,52.141847231335824
2020-07-22,17371.361301,11462.8793,17098.81373191651,1.5939560097947236,6.546082324356854,56.98326376437504,56.98326376437504,11394.613890124981,0.5991024402694336,6.268495819403109,55.14183353688309,55.14183353688309
2020-07-23,17357.891504,11426.3432,17123.487805448272,1.3689016000417098,0.0,53.654419712192826,53.654419712192826,11397.635729160698,0.25187215595821044,0.0,51.70091489805012,51.70091489805012
2020-07-24,17213.710122999997,11262.7693,17132.080407119865,0.4764728739319253,0.0,40.454251538783716,40.454251538783716,11384.79130733587,-1.0717983671536047,0.0,38.58384884580767,38.58384884580767
2020-07-27,17218.388471000002,11247.6261,17140.3002227275,0.45558273342820144,0.0,40.145259504184665,40.145259504184665,11371.727954256263,-1.091319232710049,0.0,38.390404572153486,38.390404572153486
2020-07-28,17216.381745,11225.2981,17147.546081991546,0.4014315674051119,0.0,39.34429414148628,39.34429414148628,11357.782253850904,-1.1664614701165448,0.0,37.645773884860446,37.645773884860446
2020-07-29,17317.702176,11302.6116,17163.751424278067,0.8969528159453972,12.083605670169337,46.67369045388688,46.67369045388688,11352.527905865105,-0.4396933112960255,11.550128236502939,44.84776696203807,44.84776696203807
2020-07-30,17275.24774,11239.230800000001,17174.37012101349,0.5873730347937425,4.534302769610086,42.09460749215542,42.09460749215542,11341.737705306523,-0.9038024681047006,4.174295638697471,40.24862362612828,40.24862362612828
2020-07-31,17278.794756,11220.1992,17184.315324345538,0.5498003840781962,3.6180694162128177,41.538859684341176,41.538859684341176,11330.162609563044,-0.9705369053594382,3.1137217834339097,39.58731100629918,39.58731100629918
2020-08-03,17302.244163,11218.2464,17195.54664231263,0.6204950787945336,5.342005203914513,42.584525104919166,42.584525104919166,11319.503922937993,-0.8945402875191633,4.321494401073387,40.340408275258845,40.340408275258845
2020-08-04,17345.744696,11239.6129,17209.851218854285,0.7896261008743579,9.466374407910715,45.086190357814225,45.086190357814225,11311.895254086756,-0.6389941956069833,8.382748455891937,42.87277181171068,42.87277181171068
2020-08-05,17349.063217,11219.802199999998,17223.10950439197,0.7313064611004734,8.044212327213076,44.223567909314944,44.223567909314944,11303.124487030875,-0.7371615443719151,6.822628556428259,41.899971121931806,41.899971121931806
2020-08-06,17348.081265,11194.327100000002,17235.01157683083,0.6560464880752903,6.2089492795378165,43.11037615338705,43.11037615338705,11292.762831123173,-0.87167093292598,4.684944526166934,40.56703478807543,40.56703478807543
