date,name,code,weekday,open,high,low,close,change,pct
2021-08-17,主动股基,930890,二,2279.17,2279.17,2279.17,2279.17,-53.94,-2.31
2021-08-17,主动偏股,932055,二,2155.80,2155.80,2155.80,2155.80,-54.63,-2.47
2021-08-17,股票基金,H11021,二,12128.86,12128.86,12128.86,12128.86,-292.78,-2.36
2021-08-18,主动股基,930890,三,2290.01,2290.01,2290.01,2290.01,10.84,0.48
2021-08-18,股票基金,H11021,三,12220.79,12220.79,12220.79,12220.79,91.93,0.76
2021-08-18,偏股基金,930950,三,1944.29,1944.29,1944.29,1944.29,9.98,0.52
2021-08-18,主动偏股,932055,三,2165.67,2165.67,2165.67,2165.67,9.87,0.46
2021-08-19,主动股基,930890,四,2309.05,2309.05,2309.05,2309.05,19.04,0.83
2021-08-19,偏股基金,930950,四,1953.17,1953.17,1953.17,1953.17,8.88,0.46
2021-08-19,股票基金,H11021,四,12273.22,12273.22,12273.22,12273.22,52.43,0.43
2021-08-19,主动偏股,932055,四,2178.07,2178.07,2178.07,2178.07,12.40,0.57
2021-08-20,股票基金,H11021,五,12064.82,12064.82,12064.82,12064.82,-208.40,-1.70
2021-08-20,主动偏股,932055,五,2140.98,2140.98,2140.98,2140.98,-37.09,-1.70
2021-08-20,主动股基,930890,五,2273.65,2273.65,2273.65,2273.65,-35.41,-1.53
2021-08-20,偏股基金,930950,五,1920.07,1920.07,1920.07,1920.07,-33.10,-1.69
2021-08-23,偏股基金,930950,一,1957.47,1957.47,1957.47,1957.47,37.40,1.95
2021-08-23,股票基金,H11021,一,12293.66,12293.66,12293.66,12293.66,228.84,1.90
2021-08-23,主动股基,930890,一,2320.24,2320.24,2320.24,2320.24,46.59,2.05
2021-08-23,主动偏股,932055,一,2184.40,2184.40,2184.40,2184.40,43.42,2.03
2021-08-24,主动偏股,932055,二,2219.05,2219.05,2219.05,2219.05,34.65,1.59
2021-08-24,股票基金,H11021,二,12477.63,12477.63,12477.63,12477.63,183.97,1.50
2021-08-24,主动股基,930890,二,2358.56,2358.56,2358.56,2358.56,38.33,1.65
2021-08-24,偏股基金,930950,二,1986.29,1986.29,1986.29,1986.29,28.82,1.47
2021-08-25,主动偏股,932055,三,2228.68,2228.68,2228.68,2228.68,9.63,0.43
2021-08-25,股票基金,H11021,三,12531.97,12531.97,12531.97,12531.97,54.34,0.44
2021-08-25,主动股基,930890,三,2368.84,2368.84,2368.84,2368.84,10.28,0.44
2021-08-25,偏股基金,930950,三,1994.41,1994.41,1994.41,1994.41,8.12,0.41
2021-08-26,股票基金,H11021,四,12295.78,12295.78,12295.78,12295.78,-236.19,-1.88
2021-08-26,偏股基金,930950,四,1957.62,1957.62,1957.62,1957.62,-36.78,-1.84
2021-08-26,主动股基,930890,四,2323.48,2323.48,2323.48,2323.48,-45.36,-1.92
2021-08-26,主动偏股,932055,四,2186.87,2186.87,2186.87,2186.87,-41.81,-1.88
2021-08-27,主动偏股,932055,五,2197.61,2197.61,2197.61,2197.61,10.74,0.49
2021-08-27,主动股基,930890,五,2339.09,2339.09,2339.09,2339.09,15.62,0.67
2021-08-27,偏股基金,930950,五,1966.32,1966.32,1966.32,1966.32,8.69,0.44
2021-08-27,股票基金,H11021,五,12360.05,12360.05,12360.05,12360.05,64.28,0.52
2021-08-30,主动偏股,932055,一,2206.09,2206.09,2206.09,2206.09,8.48,0.39
2021-08-30,主动股基,930890,一,2353.65,2353.65,2353.65,2353.65,14.55,0.62
2021-08-30,偏股基金,930950,一,1972.31,1972.31,1972.31,1972.31,6.00,0.30
2021-08-30,股票基金,H11021,一,12412.17,12412.17,12412.17,12412.17,52.12,0.42
2021-08-31,主动偏股,932055,二,2194.82,2194.82,2194.82,2194.82,-11.27,-0.51
2021-08-31,股票基金,H11021,二,12364.04,12364.04,12364.04,12364.04,-48.13,-0.39
2021-08-31,主动股基,930890,二,2343.71,2343.71,2343.71,2343.71,-9.93,-0.42
2021-08-31,偏股基金,930950,二,1962.44,1962.44,1962.44,1962.44,-9.87,-0.50
2021-09-01,主动股基,930890,三,2313.48,2313.48,2313.48,2313.48,-30.24,-1.29
2021-09-01,偏股基金,930950,三,1950.83,1950.83,1950.83,1950.83,-11.61,-0.59
2021-09-01,股票基金,H11021,三,12297.97,12297.97,12297.97,12297.97,-66.07,-0.53
2021-09-01,主动偏股,932055,三,2176.71,2176.71,2176.71,2176.71,-18.11,-0.83
2021-09-02,主动股基,930890,四,2317.19,2317.19,2317.19,2317.19,3.71,0.16
2021-09-02,主动偏股,932055,四,2175.44,2175.44,2175.44,2175.44,-1.27,-0.06
2021-09-02,股票基金,H11021,四,12300.99,12300.99,12300.99,12300.99,3.02,0.02
2021-09-02,偏股基金,930950,四,1949.87,1949.87,1949.87,1949.87,-0.96,-0.05
2021-09-03,主动偏股,932055,五,2153.32,2153.32,2153.32,2153.32,-22.12,-1.02
2021-09-03,偏股基金,930950,五,1931.68,1931.68,1931.68,1931.68,-18.20,-0.93
2021-09-03,主动股基,930890,五,2285.50,2285.50,2285.50,2285.50,-31.68,-1.37
2021-09-03,股票基金,H11021,五,12171.52,12171.52,12171.52,12171.52,-129.46,-1.05
2021-09-06,主动偏股,932055,一,2196.22,2196.22,2196.22,2196.22,42.90,1.99
2021-09-06,主动股基,930890,一,2333.54,2333.54,2333.54,2333.54,48.04,2.10
2021-09-06,股票基金,H11021,一,12425.88,12425.88,12425.88,12425.88,254.36,2.09
2021-09-06,偏股基金,930950,一,1969.03,1969.03,1969.03,1969.03,37.35,1.93
2021-09-07,主动股基,930890,二,2364.09,2364.09,2364.09,2364.09,30.55,1.31
2021-09-07,股票基金,H11021,二,12584.37,12584.37,12584.37,12584.37,158.49,1.28
2021-09-07,偏股基金,930950,二,1990.42,1990.42,1990.42,1990.42,21.39,1.09
2021-09-07,主动偏股,932055,二,2220.99,2220.99,2220.99,2220.99,24.77,1.13
2021-09-08,股票基金,H11021,三,12488.73,12488.73,12488.73,12488.73,-95.63,-0.76
2021-09-08,偏股基金,930950,三,1975.54,1975.54,1975.54,1975.54,-14.88,-0.75
2021-09-08,主动股基,930890,三,2343.68,2343.68,2343.68,2343.68,-20.41,-0.86
2021-09-08,主动偏股,932055,三,2203.53,2203.53,2203.53,2203.53,-17.46,-0.79
2021-09-09,股票基金,H11021,四,12492.85,12492.85,12492.85,12492.85,4.12,0.03
2021-09-09,偏股基金,930950,四,1971.54,1971.54,1971.54,1971.54,-4.00,-0.20
2021-09-09,主动股基,930890,四,2342.90,2342.90,2342.90,2342.90,-0.78,-0.03
2021-09-09,主动偏股,932055,四,2198.98,2198.98,2198.98,2198.98,-4.55,-0.21
2021-09-10,主动偏股,932055,五,2219.18,2219.18,2219.18,2219.18,20.20,0.92
2021-09-10,股票基金,H11021,五,12599.49,12599.49,12599.49,12599.49,106.64,0.85
2021-09-10,主动股基,930890,五,2361.90,2361.90,2361.90,2361.90,18.99,0.81
2021-09-10,偏股基金,930950,五,1989.34,1989.34,1989.34,1989.34,17.80,0.90
2021-09-13,主动偏股,932055,一,2200.48,2200.48,2200.48,2200.48,-18.70,-0.84
2021-09-13,偏股基金,930950,一,1973.44,1973.44,1973.44,1973.44,-15.90,-0.80
2021-09-13,主动股基,930890,一,2343.33,2343.33,2343.33,2343.33,-18.57,-0.79
2021-09-13,股票基金,H11021,一,12516.05,12516.05,12516.05,12516.05,-83.43,-0.66
2021-09-14,偏股基金,930950,二,1971.21,1971.21,1971.21,1971.21,-2.23,-0.11
2021-09-14,主动偏股,932055,二,2201.57,2201.57,2201.57,2201.57,1.09,0.05
2021-09-14,股票基金,H11021,二,12491.81,12491.81,12491.81,12491.81,-24.24,-0.19
2021-09-14,主动股基,930890,二,2349.40,2349.40,2349.40,2349.40,6.08,0.26
2021-09-15,主动偏股,932055,三,2193.17,2193.17,2193.17,2193.17,-8.40,-0.38
2021-09-15,股票基金,H11021,三,12440.07,12440.07,12440.07,12440.07,-51.74,-0.41
2021-09-15,偏股基金,930950,三,1962.24,1962.24,1962.24,1962.24,-8.97,-0.46
2021-09-15,主动股基,930890,三,2345.90,2345.90,2345.90,2345.90,-3.50,-0.15
2021-09-16,主动偏股,932055,四,2148.71,2148.71,2148.71,2148.71,-44.46,-2.03
2021-09-16,主动股基,930890,四,2289.88,2289.88,2289.88,2289.88,-56.02,-2.39
2021-09-16,偏股基金,930950,四,1924.73,1924.73,1924.73,1924.73,-37.51,-1.91
2021-09-16,股票基金,H11021,四,12195.35,12195.35,12195.35,12195.35,-244.73,-1.97
2021-09-17,主动偏股,932055,五,2172.07,2172.07,2172.07,2172.07,23.36,1.09
2021-09-17,股票基金,H11021,五,12316.63,12316.63,12316.63,12316.63,121.28,0.99
2021-09-17,偏股基金,930950,五,1944.46,1944.46,1944.46,1944.46,19.73,1.03
2021-09-17,主动股基,930890,五,2312.84,2312.84,2312.84,2312.84,22.96,1.00
2021-09-22,主动偏股,932055,三,2162.39,2162.39,2162.39,2162.39,-9.68,-0.45
2021-09-22,偏股基金,930950,三,1935.41,1935.41,1935.41,1935.41,-9.05,-0.47
2021-09-22,股票基金,H11021,三,12253.68,12253.68,12253.68,12253.68,-62.95,-0.51
2021-09-22,主动股基,930890,三,2303.33,2303.33,2303.33,2303.33,-9.50,-0.41
2021-09-23,主动股基,930890,四,2305.39,2305.39,2305.39,2305.39,2.06,0.09
2021-09-23,主动偏股,932055,四,2163.26,2163.26,2163.26,2163.26,0.87,0.04
2021-09-23,偏股基金,930950,四,1937.32,1937.32,1937.32,1937.32,1.91,0.10
2021-09-23,股票基金,H11021,四,12287.97,12287.97,12287.97,12287.97,34.29,0.28
2021-09-24,主动偏股,932055,五,2162.09,2162.09,2162.09,2162.09,-1.17,-0.05
2021-09-24,偏股基金,930950,五,1936.36,1936.36,1936.36,1936.36,-0.96,-0.05
2021-09-24,主动股基,930890,五,2304.00,2304.00,2304.00,2304.00,-1.39,-0.06
2021-09-24,股票基金,H11021,五,12284.75,12284.75,12284.75,12284.75,-3.22,-0.03
2021-09-27,主动偏股,932055,一,2157.33,2157.33,2157.33,2157.33,-4.76,-0.22
2021-09-27,偏股基金,930950,一,1934.09,1934.09,1934.09,1934.09,-2.26,-0.12
2021-09-27,股票基金,H11021,一,12264.47,12264.47,12264.47,12264.47,-20.28,-0.17
2021-09-27,主动股基,930890,一,2292.76,2292.76,2292.76,2292.76,-11.24,-0.49
2021-09-28,股票基金,H11021,二,12236.70,12236.70,12236.70,12236.70,-27.77,-0.23
2021-09-28,主动股基,930890,二,2284.13,2284.13,2284.13,2284.13,-8.63,-0.38
2021-09-28,偏股基金,930950,二,1932.11,1932.11,1932.11,1932.11,-1.98,-0.10
2021-09-28,主动偏股,932055,二,2154.14,2154.14,2154.14,2154.14,-3.19,-0.15
2021-09-29,股票基金,H11021,三,12049.91,12049.91,12049.91,12049.91,-186.79,-1.53
2021-09-29,主动偏股,932055,三,2122.07,2122.07,2122.07,2122.07,-32.07,-1.49
2021-09-29,主动股基,930890,三,2246.57,2246.57,2246.57,2246.57,-37.56,-1.64
2021-09-29,偏股基金,930950,三,1904.66,1904.66,1904.66,1904.66,-27.45,-1.42
2021-09-30,股票基金,H11021,四,12245.20,12245.20,12245.20,12245.20,195.29,1.62
2021-09-30,偏股基金,930950,四,1936.49,1936.49,1936.49,1936.49,31.83,1.67
2021-09-30,主动偏股,932055,四,2161.08,2161.08,2161.08,2161.08,39.01,1.84
2021-09-30,主动股基,930890,四,2292.74,2292.74,2292.74,2292.74,46.17,2.06
2021-10-08,主动股基,930890,五,2279.25,2279.25,2279.25,2279.25,-13.48,-0.59
2021-10-08,股票基金,H11021,五,12240.81,12240.81,12240.81,12240.81,-4.40,-0.04
2021-10-08,偏股基金,930950,五,1932.27,1932.27,1932.27,1932.27,-4.22,-0.22
2021-10-08,主动偏股,932055,五,2151.65,2151.65,2151.65,2151.65,-9.43,-0.44
2021-10-11,主动偏股,932055,一,2144.72,2144.72,2144.72,2144.72,-6.93,-0.32
2021-10-11,偏股基金,930950,一,1927.30,1927.30,1927.30,1927.30,-4.96,-0.26
2021-10-11,主动股基,930890,一,2272.99,2272.99,2272.99,2272.99,-6.27,-0.27
2021-10-11,股票基金,H11021,一,12219.76,12219.76,12219.76,12219.76,-21.04,-0.17
2021-10-12,偏股基金,930950,二,1902.41,1902.41,1902.41,1902.41,-24.89,-1.29
2021-10-12,主动偏股,932055,二,2116.61,2116.61,2116.61,2116.61,-28.11,-1.31
2021-10-12,股票基金,H11021,二,12060.18,12060.18,12060.18,12060.18,-159.59,-1.31
2021-10-12,主动股基,930890,二,2242.67,2242.67,2242.67,2242.67,-30.32,-1.33
2021-10-13,主动偏股,932055,三,2156.66,2156.66,2156.66,2156.66,40.05,1.89
2021-10-13,主动股基,930890,三,2287.72,2287.72,2287.72,2287.72,45.05,2.01
2021-10-13,偏股基金,930950,三,1936.47,1936.47,1936.47,1936.47,34.06,1.79
2021-10-13,股票基金,H11021,三,12277.16,12277.16,12277.16,12277.16,216.98,1.80
2021-10-14,主动股基,930890,四,2289.39,2289.39,2289.39,2289.39,1.67,0.07
2021-10-14,股票基金,H11021,四,12275.87,12275.87,12275.87,12275.87,-1.29,-0.01
2021-10-14,偏股基金,930950,四,1936.65,1936.65,1936.65,1936.65,0.18,0.01
2021-10-14,主动偏股,932055,四,2156.78,2156.78,2156.78,2156.78,0.12,0.01
2021-10-15,主动偏股,932055,五,2179.90,2179.90,2179.90,2179.90,23.12,1.07
2021-10-15,股票基金,H11021,五,12388.43,12388.43,12388.43,12388.43,112.57,0.92
2021-10-15,主动股基,930890,五,2316.79,2316.79,2316.79,2316.79,27.40,1.20
2021-10-15,偏股基金,930950,五,1955.33,1955.33,1955.33,1955.33,18.68,0.96
2021-10-18,主动偏股,932055,一,2173.51,2173.51,2173.51,2173.51,-6.39,-0.29
2021-10-18,偏股基金,930950,一,1946.80,1946.80,1946.80,1946.80,-8.53,-0.44
2021-10-18,主动股基,930890,一,2317.74,2317.74,2317.74,2317.74,0.95,0.04
2021-10-18,股票基金,H11021,一,12324.78,12324.78,12324.78,12324.78,-63.65,-0.51
2021-10-19,主动偏股,932055,二,2192.25,2192.25,2192.25,2192.25,18.74,0.86
2021-10-19,偏股基金,930950,二,1963.48,1963.48,1963.48,1963.48,16.69,0.86
2021-10-19,股票基金,H11021,二,12436.90,12436.90,12436.90,12436.90,112.13,0.91
2021-10-19,主动股基,930890,二,2337.09,2337.09,2337.09,2337.09,19.34,0.83
2021-10-20,偏股基金,930950,三,1964.30,1964.30,1964.30,1964.30,0.82,0.04
2021-10-20,主动股基,930890,三,2339.68,2339.68,2339.68,2339.68,2.60,0.11
2021-10-20,股票基金,H11021,三,12441.66,12441.66,12441.66,12441.66,4.76,0.04
2021-10-20,主动偏股,932055,三,2193.16,2193.16,2193.16,2193.16,0.91,0.04
2021-10-21,主动偏股,932055,四,2184.80,2184.80,2184.80,2184.80,-8.36,-0.38
2021-10-21,主动股基,930890,四,2328.68,2328.68,2328.68,2328.68,-11.00,-0.47
2021-10-21,股票基金,H11021,四,12411.38,12411.38,12411.38,12411.38,-30.28,-0.24
2021-10-21,偏股基金,930950,四,1958.26,1958.26,1958.26,1958.26,-6.05,-0.31
2021-10-22,主动偏股,932055,五,2187.80,2187.80,2187.80,2187.80,3.00,0.14
2021-10-22,主动股基,930890,五,2324.82,2324.82,2324.82,2324.82,-3.86,-0.17
2021-10-22,股票基金,H11021,五,12416.72,12416.72,12416.72,12416.72,5.34,0.04
2021-10-22,偏股基金,930950,五,1962.19,1962.19,1962.19,1962.19,3.93,0.20
2021-10-25,股票基金,H11021,一,12538.51,12538.51,12538.51,12538.51,121.79,0.98
2021-10-25,主动偏股,932055,一,2209.24,2209.24,2209.24,2209.24,21.44,0.98
2021-10-25,偏股基金,930950,一,1979.39,1979.39,1979.39,1979.39,17.20,0.88
2021-10-25,主动股基,930890,一,2354.95,2354.95,2354.95,2354.95,30.13,1.30
2021-10-26,股票基金,H11021,二,12507.56,12507.56,12507.56,12507.56,-30.95,-0.25
2021-10-26,主动股基,930890,二,2349.46,2349.46,2349.46,2349.46,-5.49,-0.23
2021-10-26,主动偏股,932055,二,2204.27,2204.27,2204.27,2204.27,-4.97,-0.23
2021-10-26,偏股基金,930950,二,1974.69,1974.69,1974.69,1974.69,-4.70,-0.24
2021-10-27,主动偏股,932055,三,2191.53,2191.53,2191.53,2191.53,-12.74,-0.58
2021-10-27,偏股基金,930950,三,1961.69,1961.69,1961.69,1961.69,-13.00,-0.66
2021-10-27,主动股基,930890,三,2341.70,2341.70,2341.70,2341.70,-7.76,-0.33
2021-10-27,股票基金,H11021,三,12425.03,12425.03,12425.03,12425.03,-82.53,-0.66
2021-10-28,偏股基金,930950,四,1947.68,1947.68,1947.68,1947.68,-14.02,-0.71
2021-10-28,主动股基,930890,四,2318.54,2318.54,2318.54,2318.54,-23.16,-0.99
2021-10-28,股票基金,H11021,四,12317.31,12317.31,12317.31,12317.31,-107.72,-0.87
2021-10-28,主动偏股,932055,四,2174.76,2174.76,2174.76,2174.76,-16.77,-0.77
2021-10-29,偏股基金,930950,五,1973.29,1973.29,1973.29,1973.29,25.61,1.32
2021-10-29,股票基金,H11021,五,12480.49,12480.49,12480.49,12480.49,163.18,1.32
2021-10-29,主动股基,930890,五,2353.25,2353.25,2353.25,2353.25,34.71,1.50
2021-10-29,主动偏股,932055,五,2204.37,2204.37,2204.37,2204.37,29.61,1.36
2021-11-01,偏股基金,930950,一,1963.40,1963.40,1963.40,1963.40,-9.89,-0.50
2021-11-01,股票基金,H11021,一,12423.75,12423.75,12423.75,12423.75,-56.74,-0.45
2021-11-01,主动偏股,932055,一,2190.78,2190.78,2190.78,2190.78,-13.59,-0.62
2021-11-01,主动股基,930890,一,2338.62,2338.62,2338.62,2338.62,-14.64,-0.62
2021-11-02,主动股基,930890,二,2330.63,2330.63,2330.63,2330.63,-7.98,-0.34
2021-11-02,偏股基金,930950,二,1956.27,1956.27,1956.27,1956.27,-7.14,-0.36
2021-11-02,股票基金,H11021,二,12357.42,12357.42,12357.42,12357.42,-66.33,-0.53
2021-11-02,主动偏股,932055,二,2183.96,2183.96,2183.96,2183.96,-6.82,-0.31
2021-11-03,股票基金,H11021,三,12280.19,12280.19,12280.19,12280.19,-77.23,-0.62
2021-11-03,主动股基,930890,三,2312.32,2312.32,2312.32,2312.32,-18.31,-0.79
2021-11-03,主动偏股,932055,三,2169.31,2169.31,2169.31,2169.31,-14.65,-0.67
2021-11-03,偏股基金,930950,三,1944.67,1944.67,1944.67,1944.67,-11.60,-0.59
2021-11-04,主动股基,930890,四,2338.17,2338.17,2338.17,2338.17,25.85,1.12
2021-11-04,股票基金,H11021,四,12424.77,12424.77,12424.77,12424.77,144.59,1.18
2021-11-04,偏股基金,930950,四,1966.75,1966.75,1966.75,1966.75,22.08,1.14
2021-11-04,主动偏股,932055,四,2192.95,2192.95,2192.95,2192.95,23.64,1.09
2021-11-05,主动偏股,932055,五,2173.96,2173.96,2173.96,2173.96,-18.99,-0.87
2021-11-05,偏股基金,930950,五,1950.89,1950.89,1950.89,1950.89,-15.86,-0.81
2021-11-05,股票基金,H11021,五,12333.87,12333.87,12333.87,12333.87,-90.90,-0.73
2021-11-05,主动股基,930890,五,2317.95,2317.95,2317.95,2317.95,-20.22,-0.86
2021-11-08,主动偏股,932055,一,2180.31,2180.31,2180.31,2180.31,6.35,0.29
2021-11-08,股票基金,H11021,一,12388.35,12388.35,12388.35,12388.35,54.48,0.44
2021-11-08,主动股基,930890,一,2332.62,2332.62,2332.62,2332.62,14.67,0.63
2021-11-08,偏股基金,930950,一,1955.66,1955.66,1955.66,1955.66,4.77,0.24
2021-11-09,主动股基,930890,二,2349.43,2349.43,2349.43,2349.43,16.82,0.72
2021-11-09,偏股基金,930950,二,1968.37,1968.37,1968.37,1968.37,12.71,0.65
2021-11-09,股票基金,H11021,二,12460.20,12460.20,12460.20,12460.20,71.85,0.58
2021-11-09,主动偏股,932055,二,2196.00,2196.00,2196.00,2196.00,15.69,0.72
2021-11-10,主动股基,930890,三,2335.20,2335.20,2335.20,2335.20,-14.24,-0.61
2021-11-10,主动偏股,932055,三,2186.01,2186.01,2186.01,2186.01,-9.99,-0.46
2021-11-10,股票基金,H11021,三,12388.10,12388.10,12388.10,12388.10,-72.09,-0.58
2021-11-10,偏股基金,930950,三,1959.61,1959.61,1959.61,1959.61,-8.76,-0.45
2021-11-11,偏股基金,930950,四,1979.15,1979.15,1979.15,1979.15,19.54,1.00
2021-11-11,主动股基,930890,四,2355.19,2355.19,2355.19,2355.19,19.99,0.86
2021-11-11,股票基金,H11021,四,12508.61,12508.61,12508.61,12508.61,120.51,0.97
2021-11-11,主动偏股,932055,四,2206.80,2206.80,2206.80,2206.80,20.79,0.95
2021-11-12,主动股基,930890,五,2363.16,2363.16,2363.16,2363.16,7.97,0.34
2021-11-12,股票基金,H11021,五,12529.00,12529.00,12529.00,12529.00,20.39,0.16
2021-11-12,主动偏股,932055,五,2213.42,2213.42,2213.42,2213.42,6.62,0.30
2021-11-12,偏股基金,930950,五,1984.76,1984.76,1984.76,1984.76,5.61,0.28
2021-11-15,偏股基金,930950,一,1970.84,1970.84,1970.84,1970.84,-13.92,-0.70
2021-11-15,主动偏股,932055,一,2195.41,2195.41,2195.41,2195.41,-18.01,-0.81
2021-11-15,主动股基,930890,一,2337.05,2337.05,2337.05,2337.05,-26.10,-1.10
2021-11-15,股票基金,H11021,一,12431.35,12431.35,12431.35,12431.35,-97.66,-0.78
2021-11-16,主动股基,930890,二,2334.95,2334.95,2334.95,2334.95,-2.11,-0.09
2021-11-16,偏股基金,930950,二,1971.16,1971.16,1971.16,1971.16,0.32,0.02
2021-11-16,主动偏股,932055,二,2195.48,2195.48,2195.48,2195.48,0.07,0.00
2021-11-16,股票基金,H11021,二,12438.29,12438.29,12438.29,12438.29,6.95,0.06
2021-11-17,股票基金,H11021,三,12529.67,12529.67,12529.67,12529.67,91.38,0.73
2021-11-17,偏股基金,930950,三,1985.57,1985.57,1985.57,1985.57,14.41,0.73
2021-11-17,主动股基,930890,三,2360.12,2360.12,2360.12,2360.12,25.17,1.08
2021-11-17,主动偏股,932055,三,2214.20,2214.20,2214.20,2214.20,18.72,0.85
2021-11-18,主动偏股,932055,四,2201.09,2201.09,2201.09,2201.09,-13.11,-0.59
2021-11-18,偏股基金,930950,四,1973.93,1973.93,1973.93,1973.93,-11.64,-0.59
2021-11-18,股票基金,H11021,四,12461.97,12461.97,12461.97,12461.97,-67.70,-0.54
2021-11-18,主动股基,930890,四,2347.23,2347.23,2347.23,2347.23,-12.89,-0.55
2021-11-19,主动偏股,932055,五,2217.80,2217.80,2217.80,2217.80,16.71,0.76
2021-11-19,股票基金,H11021,五,12574.08,12574.08,12574.08,12574.08,112.11,0.90
2021-11-19,偏股基金,930950,五,1990.40,1990.40,1990.40,1990.40,16.47,0.83
2021-11-19,主动股基,930890,五,2365.69,2365.69,2365.69,2365.69,18.46,0.79
2021-11-22,偏股基金,930950,一,2016.28,2016.28,2016.28,2016.28,25.88,1.30
2021-11-22,主动偏股,932055,一,2248.60,2248.60,2248.60,2248.60,30.80,1.39
2021-11-22,股票基金,H11021,一,12744.00,12744.00,12744.00,12744.00,169.92,1.35
2021-11-22,主动股基,930890,一,2404.15,2404.15,2404.15,2404.15,38.46,1.63
2021-11-23,偏股基金,930950,二,2006.04,2006.04,2006.04,2006.04,-10.23,-0.51
2021-11-23,主动股基,930890,二,2389.19,2389.19,2389.19,2389.19,-14.97,-0.62
2021-11-23,股票基金,H11021,二,12692.64,12692.64,12692.64,12692.64,-51.36,-0.40
2021-11-23,主动偏股,932055,二,2235.60,2235.60,2235.60,2235.60,-13.00,-0.58
2021-11-24,股票基金,H11021,三,12693.87,12693.87,12693.87,12693.87,1.23,0.01
2021-11-24,主动偏股,932055,三,2231.57,2231.57,2231.57,2231.57,-4.03,-0.18
2021-11-24,主动股基,930890,三,2383.37,2383.37,2383.37,2383.37,-5.82,-0.24
2021-11-24,偏股基金,930950,三,2004.08,2004.08,2004.08,2004.08,-1.97,-0.10
2021-11-25,主动股基,930890,四,2375.14,2375.14,2375.14,2375.14,-8.23,-0.35
2021-11-25,偏股基金,930950,四,1998.48,1998.48,1998.48,1998.48,-5.60,-0.28
2021-11-25,主动偏股,932055,四,2225.62,2225.62,2225.62,2225.62,-5.95,-0.27
2021-11-25,股票基金,H11021,四,12651.02,12651.02,12651.02,12651.02,-42.84,-0.34
2021-11-26,主动股基,930890,五,2376.88,2376.88,2376.88,2376.88,1.74,0.07
2021-11-26,股票基金,H11021,五,12630.61,12630.61,12630.61,12630.61,-20.41,-0.16
2021-11-26,偏股基金,930950,五,1993.39,1993.39,1993.39,1993.39,-5.09,-0.25
2021-11-26,主动偏股,932055,五,2221.74,2221.74,2221.74,2221.74,-3.88,-0.17
2021-11-29,股票基金,H11021,一,12708.31,12708.31,12708.31,12708.31,77.70,0.62
2021-11-29,主动股基,930890,一,2396.92,2396.92,2396.92,2396.92,20.04,0.84
2021-11-29,偏股基金,930950,一,2005.88,2005.88,2005.88,2005.88,12.49,0.63
2021-11-29,主动偏股,932055,一,2237.70,2237.70,2237.70,2237.70,15.96,0.72
2021-11-30,主动股基,930890,二,2391.50,2391.50,2391.50,2391.50,-5.42,-0.23
2021-11-30,股票基金,H11021,二,12671.78,12671.78,12671.78,12671.78,-36.53,-0.29
2021-11-30,偏股基金,930950,二,2000.93,2000.93,2000.93,2000.93,-4.96,-0.25
2021-11-30,主动偏股,932055,二,2232.55,2232.55,2232.55,2232.55,-5.15,-0.23
2021-12-01,偏股基金,930950,三,1994.20,1994.20,1994.20,1994.20,-6.73,-0.34
2021-12-01,主动股基,930890,三,2380.78,2380.78,2380.78,2380.78,-10.72,-0.45
2021-12-01,股票基金,H11021,三,12645.30,12645.30,12645.30,12645.30,-26.48,-0.21
2021-12-01,主动偏股,932055,三,2222.93,2222.93,2222.93,2222.93,-9.62,-0.43
2021-12-02,股票基金,H11021,四,12619.60,12619.60,12619.60,12619.60,-25.70,-0.20
2021-12-02,主动股基,930890,四,2371.04,2371.04,2371.04,2371.04,-9.74,-0.41
2021-12-02,偏股基金,930950,四,1988.08,1988.08,1988.08,1988.08,-6.12,-0.31
2021-12-02,主动偏股,932055,四,2215.01,2215.01,2215.01,2215.01,-7.92,-0.36
2021-12-03,主动偏股,932055,五,2232.67,2232.67,2232.67,2232.67,17.66,0.80
2021-12-03,股票基金,H11021,五,12737.26,12737.26,12737.26,12737.26,117.65,0.93
2021-12-03,偏股基金,930950,五,2005.53,2005.53,2005.53,2005.53,17.46,0.88
2021-12-03,主动股基,930890,五,2387.06,2387.06,2387.06,2387.06,16.02,0.68
2021-12-06,偏股基金,930950,一,1980.94,1980.94,1980.94,1980.94,-24.59,-1.23
2021-12-06,股票基金,H11021,一,12589.31,12589.31,12589.31,12589.31,-147.94,-1.16
2021-12-06,主动偏股,932055,一,2202.07,2202.07,2202.07,2202.07,-30.60,-1.37
2021-12-06,主动股基,930890,一,2350.95,2350.95,2350.95,2350.95,-36.11,-1.51
2021-12-07,主动股基,930890,二,2332.30,2332.30,2332.30,2332.30,-18.65,-0.79
2021-12-07,偏股基金,930950,二,1971.10,1971.10,1971.10,1971.10,-9.84,-0.50
2021-12-07,股票基金,H11021,二,12523.75,12523.75,12523.75,12523.75,-65.57,-0.52
2021-12-07,主动偏股,932055,二,2189.21,2189.21,2189.21,2189.21,-12.86,-0.58
2021-12-08,主动股基,930890,三,2378.03,2378.03,2378.03,2378.03,45.74,1.96
2021-12-08,偏股基金,930950,三,2007.92,2007.92,2007.92,2007.92,36.82,1.87
2021-12-08,股票基金,H11021,三,12765.73,12765.73,12765.73,12765.73,241.99,1.93
